ID-Lattes	Título	Ano	DOI	Veículo	ISSN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	Autores	Quantidade-autores
9982121532266721	DETERMINANTS OF INTERNET FINANCIAL DISCLOSURE IN AN EMERGING MARKET: LESSONS FROM BRAZIL	2008	10.22495/cocv5i2c3p7	Corporate Ownership & Control (Print)	17279232	5		2	379	392	[]	MENDES-DA-SILVA, W.; CHRISTENSEN, Theodore e; RICHARDSON, Vernon J.	3
9982121532266721	Relacionamento com investidores com uso do website corporativo: análise empírica das empresas brasileiras listadas na Bovespa*	2006	10.4025/enfoque.v25i3.3486	Enfoque	1984882X	25		3	41	56	['Governança Corporativa', 'Internet', 'Empresas Brasileiras', 'Disclosure']	MENDES-DA-SILVA, W.; Martelanc, Roy	2
9982121532266721	DISSEMINAÇÃO VOLUNTÁRIA DE INFORMAÇÕES FINANCEIRAS NA INTERNET: UM ESTUDO EXPLORATÓRIO DO SETOR ELÉTRICO-BRASIL, CHILE E ESTADOS UNIDOS	2007		EletroEvolução (Rio de Janeiro)	18061877	Março		46	45	53	[]	ROCHA, Paulo Glício da; MENDES-DA-SILVA, W.	2
9982121532266721	DETERMINANTES DA DISSEMINAÇÃO DE INFORMAÇÕES FINANCEIRAS NA INTERNET	2007		Organizações em Contexto	18091040	3		5	164	187	['Disclosure', 'Governança Corporativa', 'Desempenho Empresarial', 'Empresas Brasileiras', 'Bovespa']	MAGALHÃES FILHO, Paulo Azevedo de Oliveira; MENDES-DA-SILVA, W.	2
9982121532266721	ANÁLISE EMPÍRICA DO SENSO DE CONTROLE: BUSCANDO ENTENDER O EXCESSO DE CONFIANÇA	2009	10.1590/S1415-65552009000200006	RAC Eletrônica	19815700	13		2	247	271	['Sense of Control', 'Excesso de Confiança', 'Finanças comportamentais', 'Erros cognitivos', 'Behavioral Finance']	MENDES-DA-SILVA, W.; YU, A.	2
9982121532266721	EFFECTS OF FRIENDSHIP IN TRANSACTIONS IN AN EMERGING MARKET: EMPIRICAL EVIDENCE FROM BRAZIL	2008		The ICFAI Journal of Behavioral Finance	09729089	5		2	25	46	['Social Network', 'Friendship', 'Conflict Negotiation', 'Behavioral Finance', 'Corporate Governance', 'Governança Corporativa']	MENDES-DA-SILVA, W.; Rubens Famá; LILJEGREN, J.T.	3
9982121532266721	A INFLUÊNCIA DAS REDES DE RELAÇÕES CORPORATIVAS NO DESEMPENHO DAS EMPRESAS DO NOVO MERCADO DA BOVESPA	2008	10.5281/zenodo.2549822	REVISTA BRASILEIRA DE FINANÇAS (IMPRESSO)	16790731	6		3	335	358	['Governança Corporativa', 'Emerging markets', 'Indústrias Brasileiras', 'Conselhos de Administração', 'Board interlocking', 'Inovação financeira']	MENDES-DA-SILVA, W.; ROSSONI, L.; Martin, Diógenes Leiva; MARTELANC, R.	4
9982121532266721	Disclosure via website corporativo: um exame de informações financeiras e de governança no mercado brasileiro	2009	10.1590/s0034-75902009000200006	RAE (Impresso)	00347590	49		2	190	205	['Disclosure', 'Governança Corporativa', 'Corporate Governance', 'Mercado de Capitais', 'Emerging markets', 'Inovação financeira']	MENDES-DA-SILVA, W.; José Mauro FERRAZ-ANDRADE; Rubens, FAMÁ; MALUF FILHO, J.A.	4
9982121532266721	EStabilidade de preços de ações no mercado de capitais brasileiro: um estudo aplicando redes neurais e expoentes de Lyapunov	2011	10.5700/rausp1005	Revista de Administração (FEA-USP)	00802107	46		2	161	177	['Behavioral Finance', 'Neural Networks', 'Brazilian Capital Market', 'Lyapunov exponent']	Oliveira, Mauri Aparecido de; Montini, Alessandra de Ávila; MENDES-DA-SILVA, W.; Bergmann, Daniel Reed	4
9982121532266721	Analysis of co-movements between the capital markets in Brazil and the United States	2011	10.15728/bbr.2011.8.4.6	BBR. Brazilian Business Review (English Edition. Online)	18082386	8		4	118	132	['Capital Market', 'Mercado de Capitais', 'Emerging markets', 'Eficiência de Mercado']	BERGMANN, D.R.; SAVOIA, J.R.; MENDES-DA-SILVA, W.; OLIVEIRA, M.A.; Nakamura, Wilson Toshiro	5
9982121532266721	Atributos determinantes do desempenho do professor de Finanças: estudo empírico	2011	10.11132/rea.2011.509	REVISTA DE ECONOMIA E ADMINISTRAÇÃO (IMPRESSO)	19845308	10		3	393	414	['Equações estruturais', 'Ensino de Finanças', 'Factor Analysis']	MENDES-DA-SILVA, W.; BIDO, D.S.; FORTE, D.	3
9982121532266721	SMALL WORLDS AND BOARD INTERLOCKING IN BRAZIL: A LONGITUDINAL STUDY OF CORPORATE NETWORKS 1997-2007	2011	10.5281/zenodo.2549816	REVISTA BRASILEIRA DE FINANÇAS (IMPRESSO)	16790731	9		4	521	548	['Board interlocking', 'Corporate Governance', 'Brazilian Capital Market', 'Governança Corporativa']	MENDES-DA-SILVA, W.	1
9982121532266721	COMPETITIVIDADE E ALIANÇAS: A INSERÇÃO DAS UNIVERSIDADES BRASILEIRAS	2012	10.5281/zenodo.2567078	ESPACIOS (CARACAS)	07981015	33		3	6	7	['Innovation', 'Social Network', 'Brazilian Industries', 'Brazilian Firms']	MOURA, G.L.; MENDES-DA-SILVA, W.; FISCHMANN, Adalberto Américo	3
9982121532266721	Paternalismo ou Liberdade de Escolha? Discussão do Comportamento dos Indivíduos no Contexto da Previdência	2011	10.5281/zenodo.2566982	Revista Razão Contábil & Finanças	22360700	2		2	1	20	[]	MENDES-DA-SILVA, W.	1
9982121532266721	Focusing illusion in satisfaction with life among college students living in Brazil	2013	10.1590/S0034-75902013000500002	RAE (Impresso)	00347590	53		5	430	441	['Happiness', 'Well-being', 'College Students', 'Financial Innovation', 'Inovação financeira']	MENDES-DA-SILVA, W.; ONUSIC, L.M.; Norvilitis, J.M.; MOURA, G.L.	4
9982121532266721	Attitudes toward Credit and Finances among College Students in Brazil and the United States	2013	10.22158/jbtp.v1n1p132	Journal of Business Theory and Practice	23292644	1		1	132	151	['Consumer Attitudes', 'Cross Cultural Differences', 'College Students', 'Behavioral Finance', 'Credit cards']	Norvilitis, J.M.; MENDES-DA-SILVA, W.	2
9982121532266721	Rating de Credito e Estrutura de Capital: Evidencias da América Latina	2013	10.5281/zenodo.2566915	REVISTA BRASILEIRA DE FINANÇAS: RBFIN = RBFIN: BRAZILIAN FINANCE REVIEW	19845146	11		3	311	341	['Rating', 'Latin American Business', 'Corporate Finance', 'Finanças Corporativas']	ROGERS SILVA, D.; MENDES-DA-SILVA, W.; Neder, Henrique Dantas; SILVA, Pablo Rogers	4
9982121532266721	Bem-estar e finanças: papel da indústria de seguros	2014	10.1590/S0034-759020140210	RAE (Impresso)	00347590	54		2	240	241	['Happiness', 'Felicidade', 'Capital Market', 'Mercado de Capitais', 'Behavioral Finance', 'Finanças comportamentais']	MENDES-DA-SILVA, W.	1
9982121532266721	O Que Determina o Preço das Ações? Exame Empírico do Mercado Brasileiro Pré-Subprime (1994-2007)	2013	10.5281/zenodo.2566891	REA. REVISTA ELETRÔNICA DE ADMINISTRAÇÃO (FRANCA. ONLINE)	16799127	12		1	48	67	['Market Efficiency', 'Behavioral Finance']	DAVOLOS, L.C.; OLIVEIRA, M.A.; MENDES-DA-SILVA, W.; SILVA, Pablo Rogers	4
9982121532266721	Decisões em situações extremas	2013	10.1590/S0034-759020130612	RAE (Impresso)	00347590			6	635	635	['Behavioral Finance', 'Finanças comportamentais']	MENDES-DA-SILVA, W.	1
9982121532266721	Rede de pesquisadores de finanças no Brasil: um mundo pequeno feito por poucos	2013	10.1590/S1415-65552013000600007	RAC. Revista de Administração Contemporânea (Online)	19827849	17		6	739	763	[]	MENDES-DA-SILVA, W.; ONUSIC, L.M.; Giglio, E.M.	3
9982121532266721	Corporate e-disclosure determinants: Evidence from the Brazilian market	2012	10.1057/jdg.2012.14	International Journal of Disclosure and Governance	17413591	11		1	54	73	['Corporate Governance', 'Disclosure', 'Voluntary Disclosure', 'Governança Corporativa']	Mendes-Da-Silva, Wesley; ONUSIC, LUCIANA MASSARO	2
9982121532266721	BEHAVIORAL FINANCE: ADVANCES IN THE LAST DECADE	2015	10.1590/S0034-759020150102	RAE (Impresso)	00347590	55		1	10	13	['Behavioral Finance', 'Finanças comportamentais']	MENDES-DA-SILVA, W.; COSTA JUNIOR, N. C.; BARROS, L.A.B.C.; ARMADA, Manuel José da Rocha; Norvilitis, J.M.	5
9982121532266721	Legislação Específica Para Infraestrutura e P&D Induz Redução do Risco de Debêntures no Brasil	2014	10.5281/zenodo.2566943	REVISTA DE FINANÇAS APLICADAS	21768854	2		1	1	35	['Rating', 'Bonds', 'Inovação financeira', 'Mercado de Capitais']	Passos, G.D.; MENDES-DA-SILVA, W.	2
9982121532266721	Determinantes Sociais da Rede de Colaboração entre Pesquisadores de Finanças no Brasil	2015	10.21527/2237-6453.2015.30.24-59	Desenvolvimento em Questão	22376453	13		30	24	59	['Analise de Redes Sociais', 'Social Network', 'Colaboracao']	Giglio, E.M.; ONUSIC, L.M.; MENDES-DA-SILVA, W.	3
9982121532266721	Development of a financial literacy model for university students	2016	10.1108/MRR-06-2014-0143	Management Research Review	20408269	39		3	356	376	['Financial Literacy', 'Behavioral Finance', 'Finanças comportamentais', 'Structural Equation Modeling']	Potrich, A.C.G.; Vieira, K.M.; MENDES-DA-SILVA, W.	3
9982121532266721	Orgulho de Ser Brasileiro Impacta o Nível de Felicidade?	2015	10.1590/1982-7849rac20151488	RAC. Revista de Administração Contemporânea (Online)	19827849	19		6	712	731	['Happiness', 'National Pride', 'Well-being', 'Life satisfaction']	ONUSIC, L.M.; MENDES-DA-SILVA, W.	2
9982121532266721	Credit card risk behavior on college campuses: evidence from Brazil	2012	10.1590/s1807-76922012000300007	BAR. Brazilian Administration Review	18077692	9		3	351	373	['Credit cards', 'Behavioral Finance', 'Personal Finance']	Mendes-Da-Silva, Wesley; Nakamura, Wilson Toshiro; Moraes, Daniel Carrasqueira de	3
9982121532266721	The Big Family: Informal Financing of Small- and Medium-Sized Businesses by <i>Guanxi</i>	2014	10.1002/tie.21609	Thunderbird International Business Review (Print)	10964762	56		2	157	171	['Behavioral Finance', 'Emerging markets', 'Small Business', 'Informal Financing']	Sheng, Hsia Hua; Mendes-Da-Silva, Wesley	2
9982121532266721	CAPITAL SOCIAL DO CONSELHO DE ADMINISTRAÇÃO E DESEMPENHO DE EMPRESAS DE CAPITAL ABERTO BRASILEIRAS	2016	10.1590/1678-69712016/administracao.v17n1p15-39	RAM. Revista de Administração Mackenzie (Online)	16786971	17			15	39	['Governança Corporativa', 'Corporate Governance', 'Social Network', 'Redes Sociais em Finanças']	Aranha, C.E.; ROSSONI, L.; MENDES-DA-SILVA, W.	3
9982121532266721	Credit Rating Change and Capital Structure in Latin America	2016	10.1590/1807-7692bar2016150164	BAR. Brazilian Administration Review	18077692	13		2	1	22	['Rating', 'Capital structure', 'estrutura de capital']	ROGERS SILVA, D.; SILVA, Pablo Rogers; MENDES-DA-SILVA, W.	3
9982121532266721	The Structure of the Collaboration Network of Researchers and Performance: Evidences in Agricultural Production Costs	2015	10.5281/zenodo.2542726	Custos e Agronegocio On Line	18082882	11		3	364	399	['Colaboração em Pesquisa', 'Redes Sociais', 'Analise de Redes Sociais']	Gattaz, C.C.; MENDES-DA-SILVA, W.; CRUVINEL, P. E.	3
9982121532266721	Crowdfunding and the future of financing (Indicações bibliográficas)	2016		RAE - Revista de Administração de Empresas	2178938X	56		2	254		['crowdfunding']	MENDES-DA-SILVA, W.; Gattaz, C.C.	2
9982121532266721	REASONS FOR AND IMPLICATIONS OF THE PRESENCE OF INSTITUTIONAL INVESTORS IN THE OWNERSHIP STRUCTURE OF BRAZILIAN COMPANIES	2016	10.22495/cocv13i4c4p9	Corporate Ownership & Control (Print)	17279232	13		4	598	618	['Corporate Governance', 'Brazilian Capital Market', 'Brazilian Companies']	Andrade, L.P.; BRESSAN, Aureliano Angel; COAGUILA, R.A.I.; MENDES-DA-SILVA, W.	4
9982121532266721	A Platform for Evaluating RD&amp;I Projects Considering Intangible Gains in Energy Industry	2016	10.1109/TLA.2016.7530412	Revista IEEE América Latina	15480992	14		5	2184	2193	['Innovation', 'Financial Innovation', 'Inovação financeira', 'R&D', 'Rating', 'Financial Performance']	MENDES-DA-SILVA, W.; CIA, J. C.; Castro, E.R.; Santos, D.B.; MORAES, D. C.	5
9982121532266721	The relationship of financial education and optimism in the use of credit cards	2016	10.5281/zenodo.2567150	ESPACIOS (CARACAS)	07981015	37		26	7	10	['Behavioral Finance', 'Finanças comportamentais']	Diniz, P.C.O.; SILVA, Pablo Rogers; BARBOZA, F. L. M.; MENDES-DA-SILVA, W.	4
9982121532266721	Predictors of credit card use and perceived financial well-being in female college students: a Brazil-United States comparative study	2016	10.1111/ijcs.12234	International Journal of Consumer Studies (Print)	14706423	40		2	133	142	['Well-being', 'Behavioral Finance', 'Credit cards', 'Personal Finance']	BRAUN SANTOS, DANILO; Mendes-Da-Silva, Wesley; FLORES, EDUARDO; NORVILITIS, JILL M.	4
9982121532266721	Efeito de Crise Econômica sobre Escolhas de Ativos para Investimentos Pessoais	2017	10.1590/1982-7849rac2017160087	RAC. REVISTA DE ADMINISTRAÇÃO CONTEMPORÂNEA (ONLINE)	19827849	21		spe	84	109	['Behavioral Finance']	Felipe, I.J.S.; ERMEL, M. D. A.; CASSIUS, L. F. P.; MENDES-DA-SILVA, W.	4
9982121532266721	The Process of Professionalization and Governance in Long Family-Owned Companies: Advanced and Challenges	2017	10.5281/zenodo.2563414	ESPACIOS (CARACAS)	07981015	38		13	4	17	['Corporate Governance Rating', 'Family Business', 'Corporate Governance']	Oliveira, J.L.; MIRANDA, S. R.; MENDES-DA-SILVA, W.	3
9982121532266721	Impacto de Crise sobre o Comportamento de Poupança das Famílias Americanas	2017	10.15446/innovar.v27n66.66808	Revista INNOVAR	01215051	27		66	137	151	['Behavioral Finance', 'Saving', 'Personal Finance', 'Financial Innovation']	OLIVEIRA, O. A. G. C.; Felipe, I.J.S.; MENDES-DA-SILVA, W.	3
9982121532266721	Sensitive industries produce better ESG performance: Evidence from emerging markets	2017	10.1016/j.jclepro.2017.02.180	JOURNAL OF CLEANER PRODUCTION	09596526	150		May	135	147	['Corporate Governance', 'Resilience', 'Environmental; social and governance (ESG) perform']	GARCIA, ALEXANDRE; Mendes-Da-Silva, Wesley; ORSATO, RENATO J.	3
9982121532266721	Sustainability indexes: why join in? A study of the -Corporate Sustainability Index (ISE)? in Brazil	2015	10.1016/j.jclepro.2014.10.071	Journal of Cleaner Production	09596526	96			161	170	['Resilience', 'Sustainability', 'Capital Market', 'Emerging markets']	ORSATO, RENATO J.; GARCIA, ALEXANDRE; Mendes-Da-Silva, Wesley; SIMONETTI, ROBERTA; MONZONI, MARIO	5
9982121532266721	Gender differences in attitudes towards driving and demand for private Insurance: Evidence from middle class drivers	2017	10.1016/j.trf.2017.04.022	TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR	13698478	47			72	85	['Behavioral Finance', 'Insurance', 'Resilience']	Lucas, E.C.; MENDES-DA-SILVA, W.; Lyons, A.C.	3
9982121532266721	The impacts of fundraising periods and geographic distance on financing music production via crowdfunding in Brazil	2016	10.1007/s10824-015-9248-3	Journal of Cultural Economics	15736997	40		1	75	99	['Financial Innovation', 'crowdfunding', 'Equitycrowdfunding', 'Emerging Market']	Mendes-Da-Silva, Wesley; ROSSONI, LUCIANO; CONTE, BRUNO S.; GATTAZ, CRISTIANE C.; FRANCISCO, EDUARDO R.	5
9982121532266721	The Influence of E-disclosure on the Ex-Ante Cost of Capital of Listed Companies in Brazil	2014	10.1177/0972652714550928	Journal of Emerging Market Finance	09726527	13		3	335	365	['Disclosue', 'Cost of Capital', 'Corporate Governance', 'Corporate Finance', 'Emerging Market']	Mendes-Da-Silva, W.; ONUSIC, L. M.; BERGMANN, D. R.	3
9982121532266721	STOCK EXCHANGE LISTING INDUCES SOPHISTICATION OF CAPITAL BUDGETING	2014	10.1590/s0034-759020140509	RAE-Revista de Administracao de Empresas	00347590	54		5	560	574	['Corporate Governance', 'Corporate Finance', 'Capital budgeting']	Mendes-Da-Silva, Wesley; SAITO, Richard	2
9982121532266721	Os efeitos do Programa Bolsa Família sobre a duração do emprego formal dos indivíduos de baixa renda	2017	10.1590/0034-7612171851	RAP. Revista Brasileira de Administração Pública	00347612	51		5	708	733	['Behavioral Finance', 'Finanças comportamentais']	BRAUN SANTOS, DANILO; LEICHSENRING, A. R.; Menezes Filho, N.A.; MENDES-DA-SILVA, W.	4
9982121532266721	DEFICIT DE ALFABETIZAÇÃO FINANCEIRA INDUZ AO USO DE EMPRÉSTIMOS EM MERCADOS INFORMAIS	2018	10.1590/s0034-759020180105	RAE. Revista de Administração de Empresas	2178938X	58		1	44	59	['Behavioral Finance', 'Financial Innovation']	BRAUN SANTOS, DANILO; MENDES-DA-SILVA, W.; Farias, L.E.G.	3
9982121532266721	Medindo a felicidade do brasileiro	2014	10.12660/gvexec.v13n2.2014.38861	GV EXECUTIVO	18068979	13		2	32		['Happiness', 'Well-being', 'Felicidade']	GARCIA, F.G.; MENDES-DA-SILVA, W.	2
9982121532266721	The Complexity of Social Capital: The Influence of Board and Ownership Interlocks on Implied Cost of Capital in an Emerging Market	2018	10.1155/2018/6248427	Complexity	10990526	2018			1	12	['Corporate Finance', 'Corporate Governance', 'Behavioral Finance', 'Board interlocking', 'Board Composition']	ROSSONI, LUCIANO; ARANHA, CEZAR EDUARDO; Mendes-Da-Silva, Wesley	3
9982121532266721	Are corporate office buildings priced differently?	2018	10.1108/JPIF-01-2018-0004	Journal of Property Investment and Finance (Print)	1463578X	36			348	365	['Real Estate', 'Market segmentation', 'Property valuation', 'Building adaptability', 'Hedonic modelling']	COSTA, ODILON; FUERST, FRANZ; Mendes-Da-Silva, W.	3
9982121532266721	Does the capital of social capital matter? Relational resources of the board and the performance of Brazilian companies	2018	10.1007/s10997-017-9382-8	Journal of Management & Governance	1572963X	22		1	153	185	['Board interlocking', 'Corporate Governance', 'Corporate Finance', 'Emerging Market']	ROSSONI, LUCIANO; ARANHA, CEZAR EDUARDO; Mendes-Da-Silva, Wesley	3
9982121532266721	Green Label Signals in an Emerging Real Estate Market. A Case Study of Sao Paulo, Brazil	2018	10.1016/j.jclepro.2018.02.281	JOURNAL OF CLEANER PRODUCTION	09596526	184		May	660	670	['Environmental; social and governance (ESG) perform', 'Corporate Governance', 'Corporate Finance', 'Emerging markets', 'Financial Innovation']	COSTA, ODILON; FUERST, FRANZ; ROBINSON, SPENSER J.; Da Silva, Wesley Mendes	4
9982121532266721	Impact of Climate on Firm Value: Evidence from the Electric Power Industry in Brazil	2018	10.1016/j.energy.2018.04.024	ENERGY	03605442	153C			359	368	['Climate change', 'Emerging markets', 'Corporate Finance', 'Environmental; social and governance (ESG) perform', 'Energy industry']	LUCAS, EDIMILSON C.; Mendes-Da-Silva, Wesley	2
9982121532266721	Board social capital reduces implied cost of capital for private companies but not of state-owned companies	2018	10.1108/MD-11-2017-1205	MANAGEMENT DECISION	00251747	59			MD-11-2017-1205		['Corporate Finance', 'Corporate Governance', 'Emerging markets']	GONCALVES, ALEX FERREIRA; ROSSONI, LUCIANO; Mendes-Da-Silva, Wesley	3
9982121532266721	Crowdfunding research agenda: Semantic analysis of the media and geography of investments	2019	10.1142/S2529737619300018	Encyclopedia with Semantic Computing and Robotic Intelligence	25297392	2		2	1930001-1	1930001-10	['crowdfunding', 'Financial Innovation']	Felipe, I.J.S.; Mendes-Da-Silva, W.; GATTAZ, C. C.	3
